timestamp_iso,rxpci_mb_s,txpci_mb_s
2026-08-24T14:17:39+00:00,0,0
2026-08-24T14:17:44+00:00,0,0
2026-08-24T14:17:49+00:00,0,0
2026-08-24T14:17:54+00:00,0,1
2026-08-24T14:17:59+00:00,0,0
2026-08-24T14:18:04+00:00,0,0
2026-08-24T14:18:09+00:00,0,0
2026-08-24T14:18:14+00:00,0,0
2026-08-24T14:18:19+00:00,0,0
2026-08-24T14:18:24+00:00,0,0
2026-08-24T14:18:29+00:00,0,0
2026-08-24T14:18:35+00:00,0,0
2026-08-24T14:18:40+00:00,0,0
2026-08-24T14:18:45+00:00,0,0
2026-08-24T14:18:50+00:00,0,0
2026-08-24T14:18:55+00:00,0,0
2026-08-24T14:19:00+00:00,0,0
2026-08-24T14:19:05+00:00,0,0
2026-08-24T14:19:10+00:00,0,0
2026-08-24T14:19:15+00:00,0,0
2026-08-24T14:19:20+00:00,0,0
2026-08-24T14:19:25+00:00,0,0
2026-08-24T14:19:31+00:00,0,0
2026-08-24T14:19:36+00:00,0,0
2026-08-24T14:19:41+00:00,0,0
2026-08-24T14:19:46+00:00,0,0
2026-08-24T14:19:51+00:00,0,0
2026-08-24T14:19:56+00:00,0,0
2026-08-24T14:20:01+00:00,0,0
2026-08-24T14:20:06+00:00,0,0
2026-08-24T14:20:11+00:00,0,0
2026-08-24T14:20:16+00:00,0,1
2026-08-24T14:20:21+00:00,0,0
2026-08-24T14:20:27+00:00,0,0
2026-08-24T14:20:32+00:00,0,0
2026-08-24T14:20:37+00:00,0,0
2026-08-24T14:20:42+00:00,0,0
2026-08-24T14:20:47+00:00,0,0
2026-08-24T14:20:52+00:00,0,0
2026-08-24T14:20:57+00:00,0,0
2026-08-24T14:21:02+00:00,0,0
2026-08-24T14:21:07+00:00,0,0
2026-08-24T14:21:12+00:00,0,1
2026-08-24T14:21:17+00:00,0,0
2026-08-24T14:21:22+00:00,0,0
2026-08-24T14:21:28+00:00,0,0
2026-08-24T14:21:33+00:00,0,0
2026-08-24T14:21:38+00:00,0,0
2026-08-24T14:21:43+00:00,0,0
2026-08-24T14:21:48+00:00,0,0
2026-08-24T14:21:53+00:00,0,0
2026-08-24T14:21:58+00:00,0,0
2026-08-24T14:22:03+00:00,0,0
2026-08-24T14:22:08+00:00,0,0
2026-08-24T14:22:13+00:00,0,0
2026-08-24T14:22:18+00:00,0,0
2026-08-24T14:22:24+00:00,0,0
2026-08-24T14:22:29+00:00,0,0
2026-08-24T14:22:34+00:00,0,0
2026-08-24T14:22:39+00:00,0,1
2026-08-24T14:22:44+00:00,0,0
2026-08-24T14:22:49+00:00,0,0
2026-08-24T14:22:54+00:00,0,0
2026-08-24T14:22:59+00:00,0,0
2026-08-24T14:23:04+00:00,0,0
2026-08-24T14:23:09+00:00,0,0
2026-08-24T14:23:14+00:00,0,0
2026-08-24T14:23:20+00:00,0,0
2026-08-24T14:23:25+00:00,0,0
2026-08-24T14:23:30+00:00,0,0
2026-08-24T14:23:35+00:00,0,1
2026-08-24T14:23:40+00:00,0,0
2026-08-24T14:23:45+00:00,0,0
2026-08-24T14:23:50+00:00,0,0
2026-08-24T14:23:55+00:00,0,0
2026-08-24T14:24:00+00:00,0,0
2026-08-24T14:24:05+00:00,0,0
2026-08-24T14:24:10+00:00,0,0
2026-08-24T14:24:16+00:00,0,0
2026-08-24T14:24:21+00:00,0,0
2026-08-24T14:24:26+00:00,0,0
2026-08-24T14:24:31+00:00,0,2
2026-08-24T14:24:36+00:00,0,0
2026-08-24T14:24:41+00:00,0,0
2026-08-24T14:24:46+00:00,0,0
2026-08-24T14:24:51+00:00,0,0
2026-08-24T14:24:56+00:00,0,0
2026-08-24T14:25:01+00:00,5979,986
2026-08-24T14:25:06+00:00,3251,375
2026-08-24T14:25:12+00:00,0,0
2026-08-24T14:25:17+00:00,0,0
2026-08-24T14:25:22+00:00,0,0
2026-08-24T14:25:27+00:00,0,0
2026-08-24T14:25:32+00:00,0,0
2026-08-24T14:25:37+00:00,0,0
2026-08-24T14:25:42+00:00,0,0
2026-08-24T14:25:47+00:00,0,0
2026-08-24T14:25:52+00:00,0,0
2026-08-24T14:25:57+00:00,0,0
2026-08-24T14:26:02+00:00,0,0
2026-08-24T14:26:08+00:00,0,0
2026-08-24T14:26:13+00:00,0,0
2026-08-24T14:26:18+00:00,0,0
2026-08-24T14:26:23+00:00,0,0
2026-08-24T14:26:28+00:00,0,0
2026-08-24T14:26:33+00:00,0,0
2026-08-24T14:26:38+00:00,0,0
2026-08-24T14:26:43+00:00,2,0
2026-08-24T14:26:48+00:00,0,0
2026-08-24T14:26:53+00:00,0,0
2026-08-24T14:26:58+00:00,0,0
2026-08-24T14:27:04+00:00,0,0
2026-08-24T14:27:09+00:00,0,0
2026-08-24T14:27:14+00:00,0,0
2026-08-24T14:27:19+00:00,0,0
2026-08-24T14:27:24+00:00,0,0
2026-08-24T14:27:29+00:00,0,0
2026-08-24T14:27:34+00:00,0,0
2026-08-24T14:27:39+00:00,0,0
2026-08-24T14:27:44+00:00,0,0
2026-08-24T14:27:49+00:00,0,0
2026-08-24T14:27:54+00:00,0,0
2026-08-24T14:28:00+00:00,0,0
2026-08-24T14:28:05+00:00,0,0
2026-08-24T14:28:10+00:00,0,0
2026-08-24T14:28:15+00:00,0,0
2026-08-24T14:28:20+00:00,0,0
2026-08-24T14:28:25+00:00,0,0
2026-08-24T14:28:30+00:00,0,0
2026-08-24T14:28:35+00:00,0,0
2026-08-24T14:28:40+00:00,0,0
2026-08-24T14:28:45+00:00,0,0
2026-08-24T14:28:50+00:00,0,0
2026-08-24T14:28:56+00:00,0,0
2026-08-24T14:29:01+00:00,0,0
2026-08-24T14:29:06+00:00,0,0
2026-08-24T14:29:11+00:00,0,0
2026-08-24T14:29:16+00:00,0,0
2026-08-24T14:29:21+00:00,0,0
2026-08-24T14:29:26+00:00,0,0
2026-08-24T14:29:31+00:00,0,0
2026-08-24T14:29:36+00:00,0,0
2026-08-24T14:29:41+00:00,0,0
2026-08-24T14:29:46+00:00,0,0
2026-08-24T14:29:52+00:00,0,0
2026-08-24T14:29:57+00:00,0,0
2026-08-24T14:30:02+00:00,0,0
2026-08-24T14:30:07+00:00,0,0
2026-08-24T14:30:12+00:00,0,0
2026-08-24T14:30:17+00:00,0,0
2026-08-24T14:30:22+00:00,0,0
2026-08-24T14:30:27+00:00,0,0
2026-08-24T14:30:32+00:00,0,0
2026-08-24T14:30:37+00:00,0,0
2026-08-24T14:30:42+00:00,0,0
2026-08-24T14:30:48+00:00,0,0
2026-08-24T14:30:53+00:00,0,0
2026-08-24T14:30:58+00:00,0,0
2026-08-24T14:31:03+00:00,0,0
2026-08-24T14:31:08+00:00,0,0
2026-08-24T14:31:13+00:00,0,0
2026-08-24T14:31:18+00:00,0,0
2026-08-24T14:31:23+00:00,0,0
2026-08-24T14:31:28+00:00,0,0
2026-08-24T14:31:33+00:00,0,0
2026-08-24T14:31:38+00:00,0,0
2026-08-24T14:31:44+00:00,12,3
2026-08-24T14:31:49+00:00,0,0
2026-08-24T14:31:54+00:00,0,0
2026-08-24T14:31:59+00:00,0,0
2026-08-24T14:32:04+00:00,0,0
2026-08-24T14:32:09+00:00,0,0
2026-08-24T14:32:14+00:00,0,0
2026-08-24T14:32:19+00:00,0,0
2026-08-24T14:32:24+00:00,0,0
2026-08-24T14:32:29+00:00,0,0
2026-08-24T14:32:34+00:00,0,0
2026-08-24T14:32:40+00:00,0,0
2026-08-24T14:32:45+00:00,0,0
2026-08-24T14:32:50+00:00,0,0
2026-08-24T14:32:55+00:00,0,0
2026-08-24T14:33:00+00:00,0,0
2026-08-24T14:33:05+00:00,0,0
2026-08-24T14:33:10+00:00,0,0
2026-08-24T14:33:15+00:00,0,0
2026-08-24T14:33:20+00:00,0,0
2026-08-24T14:33:25+00:00,0,0
2026-08-24T14:33:30+00:00,0,1
2026-08-24T14:33:36+00:00,0,0
2026-08-24T14:33:41+00:00,0,0
2026-08-24T14:33:46+00:00,0,0
2026-08-24T14:33:51+00:00,0,0
2026-08-24T14:33:56+00:00,0,0
2026-08-24T14:34:01+00:00,0,0
2026-08-24T14:34:06+00:00,0,0
2026-08-24T14:34:11+00:00,0,0
2026-08-24T14:34:16+00:00,0,0
2026-08-24T14:34:21+00:00,0,0
2026-08-24T14:34:26+00:00,2,1
2026-08-24T14:34:32+00:00,0,0
2026-08-24T14:34:37+00:00,0,0
2026-08-24T14:34:42+00:00,0,0
2026-08-24T14:34:47+00:00,0,0
2026-08-24T14:34:52+00:00,8742,999
2026-08-24T14:34:57+00:00,3314,147
2026-08-24T14:35:02+00:00,0,0
2026-08-24T14:35:07+00:00,0,0
2026-08-24T14:35:12+00:00,0,0
2026-08-24T14:35:17+00:00,0,0
2026-08-24T14:35:22+00:00,0,0
2026-08-24T14:35:27+00:00,0,0
2026-08-24T14:35:33+00:00,0,0
2026-08-24T14:35:38+00:00,0,0
2026-08-24T14:35:43+00:00,0,0
2026-08-24T14:35:48+00:00,0,0
2026-08-24T14:35:53+00:00,0,1
2026-08-24T14:35:58+00:00,0,0
2026-08-24T14:36:03+00:00,0,0
2026-08-24T14:36:08+00:00,0,0
2026-08-24T14:36:13+00:00,0,0
2026-08-24T14:36:18+00:00,0,0
2026-08-24T14:36:23+00:00,0,0
2026-08-24T14:36:29+00:00,0,0
2026-08-24T14:36:34+00:00,0,0
2026-08-24T14:36:39+00:00,0,0
2026-08-24T14:36:44+00:00,0,0
2026-08-24T14:36:49+00:00,0,0
2026-08-24T14:36:54+00:00,0,0
2026-08-24T14:36:59+00:00,0,0
2026-08-24T14:37:04+00:00,0,0
2026-08-24T14:37:09+00:00,0,0
2026-08-24T14:37:14+00:00,0,0
2026-08-24T14:37:19+00:00,0,0
2026-08-24T14:37:25+00:00,0,0
2026-08-24T14:37:30+00:00,0,0
2026-08-24T14:37:35+00:00,0,0
2026-08-24T14:37:40+00:00,0,0
2026-08-24T14:37:45+00:00,0,0
2026-08-24T14:37:50+00:00,0,0
2026-08-24T14:37:55+00:00,0,0
2026-08-24T14:38:00+00:00,0,0
2026-08-24T14:38:05+00:00,0,0
2026-08-24T14:38:10+00:00,477,0
2026-08-24T14:38:15+00:00,0,0
2026-08-24T14:38:21+00:00,0,0
2026-08-24T14:38:26+00:00,0,0
2026-08-24T14:38:31+00:00,0,0
2026-08-24T14:38:36+00:00,0,0
2026-08-24T14:38:41+00:00,0,0
2026-08-24T14:38:46+00:00,0,0
2026-08-24T14:38:51+00:00,0,0
2026-08-24T14:38:56+00:00,0,0
2026-08-24T14:39:01+00:00,0,0
2026-08-24T14:39:06+00:00,0,0
2026-08-24T14:39:11+00:00,0,0
2026-08-24T14:39:17+00:00,0,0
2026-08-24T14:39:22+00:00,0,0
2026-08-24T14:39:27+00:00,0,0
2026-08-24T14:39:32+00:00,0,0
2026-08-24T14:39:37+00:00,0,0
2026-08-24T14:39:42+00:00,0,0
2026-08-24T14:39:47+00:00,0,0
2026-08-24T14:39:52+00:00,0,0
2026-08-24T14:39:57+00:00,0,0
2026-08-24T14:40:02+00:00,0,0
2026-08-24T14:40:07+00:00,0,0
2026-08-24T14:40:13+00:00,0,0
2026-08-24T14:40:18+00:00,0,0
2026-08-24T14:40:23+00:00,0,0
2026-08-24T14:40:28+00:00,0,0
2026-08-24T14:40:33+00:00,0,0
2026-08-24T14:40:38+00:00,0,1
2026-08-24T14:40:43+00:00,0,0
2026-08-24T14:40:48+00:00,0,0
2026-08-24T14:40:53+00:00,0,0
2026-08-24T14:40:58+00:00,0,0
2026-08-24T14:41:03+00:00,0,0
2026-08-24T14:41:09+00:00,0,0
2026-08-24T14:41:14+00:00,0,0
2026-08-24T14:41:19+00:00,0,0
2026-08-24T14:41:24+00:00,0,0
2026-08-24T14:41:29+00:00,0,0
2026-08-24T14:41:34+00:00,2,0
2026-08-24T14:41:39+00:00,0,0
2026-08-24T14:41:44+00:00,0,0
2026-08-24T14:41:49+00:00,0,0
2026-08-24T14:41:54+00:00,3,0
2026-08-24T14:41:59+00:00,0,0
2026-08-24T14:42:05+00:00,0,0
2026-08-24T14:42:10+00:00,0,0
2026-08-24T14:42:15+00:00,0,0
2026-08-24T14:42:20+00:00,0,0
2026-08-24T14:42:25+00:00,0,0
2026-08-24T14:42:30+00:00,0,0
2026-08-24T14:42:35+00:00,0,0
2026-08-24T14:42:40+00:00,0,0
2026-08-24T14:42:45+00:00,0,0
2026-08-24T14:42:50+00:00,0,0
2026-08-24T14:42:55+00:00,0,0
2026-08-24T14:43:01+00:00,0,0
2026-08-24T14:43:06+00:00,0,0
2026-08-24T14:43:11+00:00,0,0
2026-08-24T14:43:16+00:00,0,0
2026-08-24T14:43:21+00:00,0,0
2026-08-24T14:43:26+00:00,0,0
2026-08-24T14:43:31+00:00,0,0
2026-08-24T14:43:36+00:00,0,0
2026-08-24T14:43:41+00:00,0,0
2026-08-24T14:43:46+00:00,0,0
2026-08-24T14:43:51+00:00,0,0
2026-08-24T14:43:57+00:00,0,0
2026-08-24T14:44:02+00:00,0,0
2026-08-24T14:44:07+00:00,0,0
2026-08-24T14:44:12+00:00,0,0
2026-08-24T14:44:17+00:00,0,0
2026-08-24T14:44:22+00:00,0,0
2026-08-24T14:44:27+00:00,0,0
2026-08-24T14:44:32+00:00,0,0
2026-08-24T14:44:37+00:00,0,0
2026-08-24T14:44:42+00:00,0,0
2026-08-24T14:44:47+00:00,0,0
2026-08-24T14:44:53+00:00,0,0
2026-08-24T14:44:58+00:00,0,0
2026-08-24T14:45:03+00:00,53,20
2026-08-24T14:45:08+00:00,0,0
2026-08-24T14:45:13+00:00,0,0
2026-08-24T14:45:18+00:00,0,0
2026-08-24T14:45:23+00:00,0,0
2026-08-24T14:45:28+00:00,0,0
2026-08-24T14:45:33+00:00,0,0
2026-08-24T14:45:38+00:00,0,0
2026-08-24T14:45:43+00:00,0,0
2026-08-24T14:45:48+00:00,0,0
2026-08-24T14:45:54+00:00,0,0
2026-08-24T14:45:59+00:00,0,0
2026-08-24T14:46:04+00:00,0,0
2026-08-24T14:46:09+00:00,0,0
2026-08-24T14:46:14+00:00,0,0
2026-08-24T14:46:19+00:00,0,0
2026-08-24T14:46:24+00:00,19,5
2026-08-24T14:46:29+00:00,0,0
2026-08-24T14:46:34+00:00,0,3
2026-08-24T14:46:39+00:00,0,0
2026-08-24T14:46:44+00:00,0,0
2026-08-24T14:46:50+00:00,0,0
2026-08-24T14:46:55+00:00,0,0
2026-08-24T14:47:00+00:00,0,0
2026-08-24T14:47:05+00:00,0,0
2026-08-24T14:47:10+00:00,0,0
2026-08-24T14:47:15+00:00,0,0
2026-08-24T14:47:20+00:00,0,0
2026-08-24T14:47:25+00:00,0,0
2026-08-24T14:47:30+00:00,0,0
2026-08-24T14:47:35+00:00,0,0
2026-08-24T14:47:40+00:00,0,0
2026-08-24T14:47:46+00:00,0,0
2026-08-24T14:47:51+00:00,0,0
2026-08-24T14:47:56+00:00,0,0
2026-08-24T14:48:01+00:00,0,0
2026-08-24T14:48:06+00:00,0,0
2026-08-24T14:48:11+00:00,0,0
2026-08-24T14:48:16+00:00,0,0
2026-08-24T14:48:21+00:00,0,0
2026-08-24T14:48:26+00:00,0,0
2026-08-24T14:48:31+00:00,0,0
2026-08-24T14:48:36+00:00,0,0
2026-08-24T14:48:42+00:00,0,0
2026-08-24T14:48:47+00:00,0,0
2026-08-24T14:48:52+00:00,0,0
2026-08-24T14:48:57+00:00,0,0
2026-08-24T14:49:02+00:00,0,0
2026-08-24T14:49:07+00:00,0,1
2026-08-24T14:49:12+00:00,0,0
2026-08-24T14:49:17+00:00,0,0
2026-08-24T14:49:22+00:00,0,0
2026-08-24T14:49:27+00:00,0,0
2026-08-24T14:49:32+00:00,0,0
2026-08-24T14:49:38+00:00,0,0
2026-08-24T14:49:43+00:00,0,0
2026-08-24T14:49:48+00:00,0,0
2026-08-24T14:49:53+00:00,0,0
2026-08-24T14:49:58+00:00,0,0
2026-08-24T14:50:03+00:00,0,0
2026-08-24T14:50:08+00:00,0,0
2026-08-24T14:50:13+00:00,0,0
2026-08-24T14:50:18+00:00,0,0
2026-08-24T14:50:23+00:00,0,0
2026-08-24T14:50:28+00:00,0,0
2026-08-24T14:50:34+00:00,0,0
2026-08-24T14:50:39+00:00,0,0
2026-08-24T14:50:44+00:00,0,0
2026-08-24T14:50:49+00:00,0,0
2026-08-24T14:50:54+00:00,0,0
2026-08-24T14:50:59+00:00,0,0
2026-08-24T14:51:04+00:00,0,0
2026-08-24T14:51:09+00:00,0,0
2026-08-24T14:51:14+00:00,0,0
2026-08-24T14:51:19+00:00,0,0
2026-08-24T14:51:24+00:00,0,0
2026-08-24T14:51:30+00:00,0,0
2026-08-24T14:51:35+00:00,0,0
2026-08-24T14:51:40+00:00,0,0
2026-08-24T14:51:45+00:00,0,0
2026-08-24T14:51:50+00:00,0,0
2026-08-24T14:51:55+00:00,0,0
2026-08-24T14:52:00+00:00,0,0
2026-08-24T14:52:05+00:00,0,0
2026-08-24T14:52:10+00:00,0,0
2026-08-24T14:52:15+00:00,0,0
2026-08-24T14:52:20+00:00,0,0
2026-08-24T14:52:26+00:00,0,0
2026-08-24T14:52:31+00:00,0,0
2026-08-24T14:52:36+00:00,0,0
2026-08-24T14:52:41+00:00,0,0
2026-08-24T14:52:46+00:00,0,0
2026-08-24T14:52:51+00:00,0,0
2026-08-24T14:52:56+00:00,0,1
2026-08-24T14:53:01+00:00,0,0
2026-08-24T14:53:06+00:00,0,0
